id,gene_name,gene_id_ensembl101,gene_type,entrez_id
ENSG00000243930,RPS12P21,ENSG00000243930,processed_pseudogene,100271550
ENSG00000271142,YWHAQP7,ENSG00000271142,processed_pseudogene,100422674
ENSG00000275185,AC130324.3,ENSG00000275185,lncRNA,
ENSG00000262898,AC139099.2,ENSG00000262898,lncRNA,
ENSG00000262352,LINC02564,ENSG00000262352,lncRNA,102724130
ENSG00000280625,,,,
ENSG00000241203,HMGN2P26,ENSG00000241203,processed_pseudogene,100874470
ENSG00000274778,,,,
ENSG00000258118,PPIAP44,ENSG00000258118,processed_pseudogene,111082964
ENSG00000281795,,,,
ENSG00000257137,LINC02874,ENSG00000257137,lncRNA,
ENSG00000063241,ISOC2,ENSG00000063241,protein_coding,79763
ENSG00000252120,,,,
ENSG00000229462,AC127383.1,ENSG00000229462,unprocessed_pseudogene,
ENSG00000278845,MRPL45,ENSG00000278845,protein_coding,84311
ENSG00000214881,TMEM14DP,ENSG00000214881,processed_pseudogene,645203
ENSG00000183269,OR52E8,ENSG00000183269,protein_coding,390079
ENSG00000224928,KRT8P30,ENSG00000224928,processed_pseudogene,391485
ENSG00000276213,AC006017.2,ENSG00000276213,misc_RNA,
ENSG00000160445,ZER1,ENSG00000160445,protein_coding,10444
ENSG00000270184,AC018695.4,ENSG00000270184,lncRNA,
ENSG00000270972,AC136475.9,ENSG00000270972,lncRNA,
ENSG00000230798,FOXD3-AS1,ENSG00000230798,lncRNA,100996301
ENSG00000124226,RNF114,ENSG00000124226,protein_coding,55905
ENSG00000091664,SLC17A6,ENSG00000091664,protein_coding,57084
ENSG00000172349,IL16,ENSG00000172349,protein_coding,3603
ENSG00000065328,MCM10,ENSG00000065328,protein_coding,55388
ENSG00000188089,PLA2G4E,ENSG00000188089,protein_coding,123745
ENSG00000212605,RNU1-56P,ENSG00000212605,snRNA,106480165
ENSG00000259999,AC009054.1,ENSG00000259999,lncRNA,
ENSG00000268390,AC011473.1,ENSG00000268390,lncRNA,
ENSG00000164736,SOX17,ENSG00000164736,protein_coding,64321
ENSG00000268681,COX6CP7,ENSG00000268681,processed_pseudogene,106480265
ENSG00000229847,EMX2OS,ENSG00000229847,lncRNA,196047
ENSG00000230524,COL6A4P1,ENSG00000230524,transcribed_unprocessed_pseudogene,344875
ENSG00000235079,ZRANB2-AS1,ENSG00000235079,lncRNA,100132618
ENSG00000278950,AC138907.8,ENSG00000278950,TEC,
ENSG00000254614,AP003068.2,ENSG00000254614,lncRNA,
ENSG00000231007,CDC20P1,ENSG00000231007,processed_pseudogene,157956
ENSG00000237790,LINC01318,ENSG00000237790,lncRNA,106144585
ENSG00000251849,,,,
ENSG00000260986,AC126335.1,ENSG00000260986,lncRNA,
ENSG00000211753,TRBV28,ENSG00000211753,TR_V_gene,28559
ENSG00000276900,AC023157.2,ENSG00000276900,lncRNA,
ENSG00000224079,AC091729.1,ENSG00000224079,lncRNA,
ENSG00000257858,MTND1P24,ENSG00000257858,unprocessed_pseudogene,100873341
ENSG00000199646,RNU6-1272P,ENSG00000199646,snRNA,106480121
ENSG00000156574,NODAL,ENSG00000156574,protein_coding,4838
ENSG00000129295,LRRC6,ENSG00000129295,protein_coding,23639
ENSG00000278098,MIR7973-1,ENSG00000278098,miRNA,102466250
ENSG00000135452,TSPAN31,ENSG00000135452,protein_coding,6302
ENSG00000241764,AC002467.1,ENSG00000241764,lncRNA,
ENSG00000260955,AC100821.2,ENSG00000260955,lncRNA,
ENSG00000277047,AL390964.1,ENSG00000277047,lncRNA,
ENSG00000259126,AL161752.1,ENSG00000259126,lncRNA,
ENSG00000227733,AC239809.3,ENSG00000227733,lncRNA,
ENSG00000237205,RPL7P34,ENSG00000237205,processed_pseudogene,389992
ENSG00000112186,CAP2,ENSG00000112186,protein_coding,10486
ENSG00000234170,LINC02645,ENSG00000234170,lncRNA,105376351
ENSG00000176970,RPL7L1P11,ENSG00000176970,processed_pseudogene,347509
ENSG00000161649,CD300LG,ENSG00000161649,protein_coding,146894
ENSG00000229131,AC016710.1,ENSG00000229131,lncRNA,
ENSG00000169519,METTL15,ENSG00000169519,protein_coding,196074
ENSG00000275197,AC092794.2,ENSG00000275197,lncRNA,
ENSG00000196403,OR10D1P,ENSG00000196403,unprocessed_pseudogene,26541
ENSG00000203618,GP1BB,ENSG00000203618,protein_coding,100526833
ENSG00000146872,TLK2,ENSG00000146872,protein_coding,11011
ENSG00000126790,L3HYPDH,ENSG00000126790,protein_coding,112849
ENSG00000199385,RNU6-369P,ENSG00000199385,snRNA,106479730
ENSG00000222095,AL132709.5,ENSG00000222095,snoRNA,
ENSG00000254848,OR5BN1P,ENSG00000254848,unprocessed_pseudogene,81204
ENSG00000106258,CYP3A5,ENSG00000106258,protein_coding,1577
ENSG00000222921,RNA5SP104,ENSG00000222921,rRNA_pseudogene,100873375
ENSG00000260715,AC093536.2,ENSG00000260715,lncRNA,
ENSG00000103549,RNF40,ENSG00000103549,protein_coding,9810
ENSG00000183560,IZUMO1R,ENSG00000183560,protein_coding,390243
ENSG00000267687,AC010928.3,ENSG00000267687,processed_pseudogene,
ENSG00000124875,CXCL6,ENSG00000124875,protein_coding,6372
ENSG00000224949,AL589872.1,ENSG00000224949,processed_pseudogene,
ENSG00000169618,PROKR1,ENSG00000169618,protein_coding,10887
ENSG00000092096,SLC22A17,ENSG00000092096,protein_coding,51310
ENSG00000207630,MIR7-3,ENSG00000207630,miRNA,407045
ENSG00000109424,UCP1,ENSG00000109424,protein_coding,7350
ENSG00000274019,AC239804.2,ENSG00000274019,unprocessed_pseudogene,
ENSG00000257472,AL355112.1,ENSG00000257472,lncRNA,
ENSG00000276784,AL353804.5,ENSG00000276784,misc_RNA,
ENSG00000229092,IGHV3-47,ENSG00000229092,IG_V_pseudogene,28425
ENSG00000203520,AP000753.1,ENSG00000203520,lncRNA,
ENSG00000225433,MTND1P12,ENSG00000225433,unprocessed_pseudogene,106480744
ENSG00000270936,BPNT2P,ENSG00000270936,processed_pseudogene,
ENSG00000166004,CEP295,ENSG00000166004,protein_coding,85459
ENSG00000182040,USH1G,ENSG00000182040,protein_coding,124590
ENSG00000213085,CFAP45,ENSG00000213085,protein_coding,25790
ENSG00000272545,AC023813.4,ENSG00000272545,lncRNA,
ENSG00000226641,AL391647.1,ENSG00000226641,processed_pseudogene,
ENSG00000215319,EIF5P1,ENSG00000215319,processed_pseudogene,100421390
ENSG00000189064,GAGE2A,ENSG00000189064,protein_coding,729447
ENSG00000274507,AL121772.2,ENSG00000274507,lncRNA,
ENSG00000158301,GPRASP2,ENSG00000158301,protein_coding,114928
ENSG00000278864,AC055811.4,ENSG00000278864,TEC,
ENSG00000240294,RN7SKP241,ENSG00000240294,misc_RNA,107063536
ENSG00000260907,AC015818.2,ENSG00000260907,lncRNA,
ENSG00000279742,AP000974.1,ENSG00000279742,TEC,
ENSG00000241280,AC106712.1,ENSG00000241280,lncRNA,
ENSG00000213104,NPM1P46,ENSG00000213104,processed_pseudogene,729342
ENSG00000229982,GTF3AP6,ENSG00000229982,processed_pseudogene,100135063
ENSG00000232060,SLC4A1APP1,ENSG00000232060,processed_pseudogene,100288436
ENSG00000273485,AL139339.2,ENSG00000273485,lncRNA,
ENSG00000109099,PMP22,ENSG00000109099,protein_coding,5827
ENSG00000259024,TVP23C-CDRT4,ENSG00000259024,protein_coding,100533496
ENSG00000207112,SNORA25,ENSG00000207112,snoRNA,684959
ENSG00000214908,AL353678.1,ENSG00000214908,processed_pseudogene,
ENSG00000165704,HPRT1,ENSG00000165704,protein_coding,3251
ENSG00000264012,AC091588.1,ENSG00000264012,lncRNA,
ENSG00000164144,ARFIP1,ENSG00000164144,protein_coding,27236
ENSG00000172239,PAIP1,ENSG00000172239,protein_coding,10605
ENSG00000229306,AP001464.1,ENSG00000229306,lncRNA,
ENSG00000252992,AP000892.2,ENSG00000252992,scaRNA,
ENSG00000236610,SOCS5P1,ENSG00000236610,processed_pseudogene,100420754
ENSG00000130772,MED18,ENSG00000130772,protein_coding,54797
ENSG00000114796,KLHL24,ENSG00000114796,protein_coding,54800
ENSG00000141627,DYM,ENSG00000141627,protein_coding,54808
ENSG00000256108,AC135586.1,ENSG00000256108,processed_pseudogene,
ENSG00000112308,C6orf62,ENSG00000112308,protein_coding,81688
ENSG00000091164,TXNL1,ENSG00000091164,protein_coding,9352
ENSG00000106565,TMEM176B,ENSG00000106565,protein_coding,28959
ENSG00000271181,Z99916.2,ENSG00000271181,processed_pseudogene,
ENSG00000229370,AC073062.1,ENSG00000229370,lncRNA,
ENSG00000140307,GTF2A2,ENSG00000140307,protein_coding,2958
ENSG00000262296,AC118755.1,ENSG00000262296,lncRNA,
ENSG00000142538,PTH2,ENSG00000142538,protein_coding,113091
ENSG00000275505,,,,
ENSG00000274637,AC092628.2,ENSG00000274637,unprocessed_pseudogene,
ENSG00000172613,RAD9A,ENSG00000172613,protein_coding,5883
ENSG00000221405,,,,
ENSG00000253388,AC124067.1,ENSG00000253388,lncRNA,
ENSG00000007314,SCN4A,ENSG00000007314,protein_coding,6329
ENSG00000115514,TXNDC9,ENSG00000115514,protein_coding,10190
ENSG00000152910,CNTNAP4,ENSG00000152910,protein_coding,85445
ENSG00000168769,TET2,ENSG00000168769,protein_coding,54790
ENSG00000179431,FJX1,ENSG00000179431,protein_coding,24147
ENSG00000212304,SNORD12,ENSG00000212304,snoRNA,692057
ENSG00000263938,AC100832.2,ENSG00000263938,lncRNA,
ENSG00000152422,XRCC4,ENSG00000152422,protein_coding,7518
ENSG00000225183,AL353898.1,ENSG00000225183,processed_pseudogene,
ENSG00000183791,,,,
ENSG00000158636,EMSY,ENSG00000158636,protein_coding,56946
ENSG00000212479,,,,
ENSG00000121270,ABCC11,ENSG00000121270,protein_coding,85320
ENSG00000204547,DEFB122,ENSG00000204547,transcribed_unprocessed_pseudogene,245935
ENSG00000250390,AP001790.1,ENSG00000250390,lncRNA,
ENSG00000170498,KISS1,ENSG00000170498,protein_coding,3814
ENSG00000197530,MIB2,ENSG00000197530,protein_coding,142678
ENSG00000166006,KCNC2,ENSG00000166006,protein_coding,3747
ENSG00000060656,PTPRU,ENSG00000060656,protein_coding,10076
ENSG00000274627,,,,
ENSG00000234084,AL049552.1,ENSG00000234084,lncRNA,
ENSG00000258010,AC016705.1,ENSG00000258010,lncRNA,
ENSG00000240518,AC116353.2,ENSG00000240518,processed_pseudogene,
ENSG00000274744,,,,
ENSG00000178726,THBD,ENSG00000178726,protein_coding,7056
ENSG00000221566,,,,
ENSG00000110237,ARHGEF17,ENSG00000110237,protein_coding,9828
ENSG00000279689,AC022400.7,ENSG00000279689,TEC,
ENSG00000234696,GPR50-AS1,ENSG00000234696,lncRNA,100128688
ENSG00000145242,EPHA5,ENSG00000145242,protein_coding,2044
ENSG00000103202,NME4,ENSG00000103202,protein_coding,4833
ENSG00000248636,AC002070.1,ENSG00000248636,lncRNA,
ENSG00000175170,FAM182B,ENSG00000175170,lncRNA,728882
ENSG00000148660,CAMK2G,ENSG00000148660,protein_coding,818
ENSG00000234737,KRT18P15,ENSG00000234737,processed_pseudogene,729211
ENSG00000180964,TCEAL8,ENSG00000180964,protein_coding,90843
ENSG00000199733,RNA5SP307,ENSG00000199733,rRNA_pseudogene,100873581
ENSG00000166912,MTMR10,ENSG00000166912,protein_coding,54893
ENSG00000207261,RNU6-738P,ENSG00000207261,snRNA,106479892
ENSG00000148803,FUOM,ENSG00000148803,protein_coding,282969
ENSG00000259922,AC023825.1,ENSG00000259922,processed_pseudogene,
ENSG00000260868,LINC01960,ENSG00000260868,lncRNA,100128905
ENSG00000065518,NDUFB4,ENSG00000065518,protein_coding,4710
ENSG00000213139,CRYGS,ENSG00000213139,protein_coding,1427
ENSG00000259013,AL118558.2,ENSG00000259013,processed_pseudogene,
ENSG00000205581,HMGN1,ENSG00000205581,protein_coding,3150
ENSG00000177465,ACOT4,ENSG00000177465,protein_coding,122970
ENSG00000237550,AC243919.1,ENSG00000237550,transcribed_processed_pseudogene,
ENSG00000141934,PLPP2,ENSG00000141934,protein_coding,8612
ENSG00000199701,,,,
ENSG00000169860,P2RY1,ENSG00000169860,protein_coding,5028
ENSG00000274025,MIR3670-4,ENSG00000274025,miRNA,103504740
ENSG00000275170,FRG2MP,ENSG00000275170,processed_pseudogene,106481739
ENSG00000214517,PPME1,ENSG00000214517,protein_coding,51400
ENSG00000263847,AP005899.1,ENSG00000263847,lncRNA,
ENSG00000204446,LINC02872,ENSG00000204446,lncRNA,
ENSG00000196700,ZNF512B,ENSG00000196700,protein_coding,57473
ENSG00000141946,ZIM3,ENSG00000141946,protein_coding,114026
ENSG00000278828,H3C10,ENSG00000278828,protein_coding,8357
ENSG00000240764,PCDHGC5,ENSG00000240764,protein_coding,56097
ENSG00000111801,BTN3A3,ENSG00000111801,protein_coding,10384
ENSG00000270533,CR382285.1,ENSG00000270533,transcribed_processed_pseudogene,
ENSG00000275685,,,,
ENSG00000264837,VN1R71P,ENSG00000264837,processed_pseudogene,100312817
ENSG00000070371,CLTCL1,ENSG00000070371,protein_coding,8218
ENSG00000247867,AP001922.1,ENSG00000247867,lncRNA,
ENSG00000217495,AL136116.2,ENSG00000217495,processed_pseudogene,
ENSG00000255042,AC109635.3,ENSG00000255042,transcribed_unprocessed_pseudogene,
ENSG00000207562,MIR34C,ENSG00000207562,miRNA,407042
ENSG00000225193,RPS12P26,ENSG00000225193,transcribed_processed_pseudogene,100130495
ENSG00000001617,SEMA3F,ENSG00000001617,protein_coding,6405
ENSG00000249928,UQCRBP3,ENSG00000249928,processed_pseudogene,100288785
ENSG00000233352,AL035660.1,ENSG00000233352,unprocessed_pseudogene,
ENSG00000261092,LINC02178,ENSG00000261092,lncRNA,105371248
ENSG00000231665,OGFOD1P1,ENSG00000231665,processed_pseudogene,387924
ENSG00000200191,,,,
ENSG00000048828,FAM120A,ENSG00000048828,protein_coding,23196
ENSG00000244427,RPS3AP31,ENSG00000244427,processed_pseudogene,100271256
ENSG00000000457,SCYL3,ENSG00000000457,protein_coding,57147
ENSG00000225872,LINC01529,ENSG00000225872,transcribed_unitary_pseudogene,644050
ENSG00000146378,TAAR2,ENSG00000146378,protein_coding,9287
ENSG00000222255,RNU6-101P,ENSG00000222255,snRNA,106479611
ENSG00000168090,COPS6,ENSG00000168090,protein_coding,10980
ENSG00000218834,AL606923.1,ENSG00000218834,processed_pseudogene,
ENSG00000204044,SLC12A5-AS1,ENSG00000204044,lncRNA,109729184
ENSG00000262141,AC040162.2,ENSG00000262141,processed_pseudogene,
ENSG00000156299,TIAM1,ENSG00000156299,protein_coding,7074
ENSG00000277099,BX571673.1,ENSG00000277099,unprocessed_pseudogene,
ENSG00000226377,AC084809.1,ENSG00000226377,lncRNA,
ENSG00000267320,AC005580.1,ENSG00000267320,lncRNA,
ENSG00000267419,ZNF56,ENSG00000267419,transcribed_unprocessed_pseudogene,7608
ENSG00000189431,RASSF10,ENSG00000189431,protein_coding,644943
ENSG00000278380,,,,
ENSG00000278185,,,,
ENSG00000211626,IGKV6D-41,ENSG00000211626,IG_V_gene,28869
ENSG00000252989,AC069223.1,ENSG00000252989,snoRNA,
ENSG00000274341,AC005899.6,ENSG00000274341,lncRNA,
ENSG00000121274,TENT4B,ENSG00000121274,protein_coding,64282
ENSG00000101166,PRELID3B,ENSG00000101166,protein_coding,51012
ENSG00000215305,VPS16,ENSG00000215305,protein_coding,64601
ENSG00000176225,RTTN,ENSG00000176225,protein_coding,25914
ENSG00000156831,NSMCE2,ENSG00000156831,protein_coding,286053
ENSG00000233902,AL645933.1,ENSG00000233902,unprocessed_pseudogene,
ENSG00000250198,LINC02199,ENSG00000250198,lncRNA,101929284
ENSG00000207456,RNU6-997P,ENSG00000207456,snRNA,106480007
ENSG00000105641,SLC5A5,ENSG00000105641,protein_coding,6528
ENSG00000158764,ITLN2,ENSG00000158764,protein_coding,142683
ENSG00000173811,CCDC13-AS1,ENSG00000173811,lncRNA,100874114
ENSG00000274982,,,,
ENSG00000138668,HNRNPD,ENSG00000138668,protein_coding,3184
ENSG00000099994,SUSD2,ENSG00000099994,protein_coding,56241
ENSG00000178473,UCN3,ENSG00000178473,protein_coding,114131
ENSG00000207420,,,,
ENSG00000279163,AP003122.6,ENSG00000279163,TEC,
ENSG00000174749,FAM241A,ENSG00000174749,protein_coding,132720
ENSG00000101203,COL20A1,ENSG00000101203,protein_coding,57642
ENSG00000232474,NCKAP5-IT1,ENSG00000232474,lncRNA,100874346
ENSG00000153363,LINC00467,ENSG00000153363,lncRNA,84791
ENSG00000281842,MIR1291,ENSG00000281842,miRNA,100302221
ENSG00000261527,AC026464.5,ENSG00000261527,processed_pseudogene,
ENSG00000279087,AC073592.4,ENSG00000279087,TEC,
ENSG00000225898,AC002075.1,ENSG00000225898,processed_pseudogene,
ENSG00000272822,AC073610.2,ENSG00000272822,protein_coding,
ENSG00000233382,NKAPP1,ENSG00000233382,transcribed_processed_pseudogene,158801
ENSG00000173898,SPTBN2,ENSG00000173898,protein_coding,6712
ENSG00000259308,AC024270.1,ENSG00000259308,processed_pseudogene,
ENSG00000224093,BCAR3-AS1,ENSG00000224093,lncRNA,100129046
ENSG00000281652,DUX4L7,ENSG00000281652,unprocessed_pseudogene,653543
ENSG00000175899,A2M,ENSG00000175899,protein_coding,2
ENSG00000267828,,,,
ENSG00000248145,AC016553.1,ENSG00000248145,lncRNA,
ENSG00000236395,AC093106.2,ENSG00000236395,processed_pseudogene,
ENSG00000264718,,,,
ENSG00000216867,RPL22P12,ENSG00000216867,processed_pseudogene,727747
ENSG00000276863,AC124319.2,ENSG00000276863,lncRNA,
ENSG00000259093,AL137191.1,ENSG00000259093,lncRNA,
ENSG00000115875,SRSF7,ENSG00000115875,protein_coding,6432
ENSG00000008256,CYTH3,ENSG00000008256,protein_coding,9265
ENSG00000249372,ATP6V1G1P6,ENSG00000249372,processed_pseudogene,100462732
ENSG00000267258,PPIAP58,ENSG00000267258,processed_pseudogene,126170
ENSG00000258458,AL160314.2,ENSG00000258458,lncRNA,
ENSG00000238758,,,,
ENSG00000168748,CA7,ENSG00000168748,protein_coding,766
ENSG00000279097,AC091953.3,ENSG00000279097,TEC,
ENSG00000248159,HSPA8P11,ENSG00000248159,processed_pseudogene,392209
ENSG00000134697,GNL2,ENSG00000134697,protein_coding,29889
ENSG00000236438,FAM157A,ENSG00000236438,transcribed_unprocessed_pseudogene,728262
ENSG00000251192,ZNF674,ENSG00000251192,protein_coding,641339
ENSG00000249453,AC092834.1,ENSG00000249453,lncRNA,
ENSG00000167325,RRM1,ENSG00000167325,protein_coding,6240
ENSG00000242618,AC112219.1,ENSG00000242618,lncRNA,
ENSG00000118434,SPACA1,ENSG00000118434,protein_coding,81833
ENSG00000252320,RNU6-320P,ENSG00000252320,snRNA,106480570
ENSG00000263859,AC145207.6,ENSG00000263859,lncRNA,
ENSG00000198185,ZNF334,ENSG00000198185,protein_coding,55713
ENSG00000233978,LINC02590,ENSG00000233978,lncRNA,112441441
ENSG00000267341,AC100843.1,ENSG00000267341,lncRNA,
ENSG00000243943,ZNF512,ENSG00000243943,protein_coding,84450
ENSG00000255964,HSPD1P12,ENSG00000255964,processed_pseudogene,283320
ENSG00000197063,MAFG,ENSG00000197063,protein_coding,4097
ENSG00000259464,SNRPCP18,ENSG00000259464,processed_pseudogene,100289564
ENSG00000262020,AC007014.1,ENSG00000262020,lncRNA,
ENSG00000100263,RHBDD3,ENSG00000100263,protein_coding,25807
ENSG00000231750,NANOGP10,ENSG00000231750,processed_pseudogene,349372
ENSG00000136830,NIBAN2,ENSG00000136830,protein_coding,64855
ENSG00000142798,HSPG2,ENSG00000142798,protein_coding,3339
ENSG00000171051,FPR1,ENSG00000171051,protein_coding,2357
ENSG00000259974,LINC00261,ENSG00000259974,lncRNA,140828
ENSG00000261743,AC138305.2,ENSG00000261743,lncRNA,
ENSG00000252827,RN7SKP11,ENSG00000252827,misc_RNA,106479099
ENSG00000196277,GRM7,ENSG00000196277,protein_coding,2917
ENSG00000155980,KIF5A,ENSG00000155980,protein_coding,3798
ENSG00000184307,ZDHHC23,ENSG00000184307,protein_coding,254887
ENSG00000225231,LINC02470,ENSG00000225231,lncRNA,100506159
ENSG00000202360,RN7SKP249,ENSG00000202360,misc_RNA,106480910
ENSG00000275507,,,,
ENSG00000259332,ST20-MTHFS,ENSG00000259332,protein_coding,100528021
ENSG00000150401,DCUN1D2,ENSG00000150401,protein_coding,55208
ENSG00000205754,SLCO1B7,ENSG00000205754,transcribed_unprocessed_pseudogene,338821
ENSG00000264349,MIR4258,ENSG00000264349,miRNA,100423020
ENSG00000267240,AC011524.2,ENSG00000267240,lncRNA,
ENSG00000233484,AL450471.1,ENSG00000233484,transcribed_processed_pseudogene,
ENSG00000236169,,,,
ENSG00000280247,AC005578.1,ENSG00000280247,TEC,
ENSG00000255135,AP002360.1,ENSG00000255135,lncRNA,
ENSG00000200544,,,,
ENSG00000277806,AC006213.4,ENSG00000277806,lncRNA,
ENSG00000257758,KRT18P20,ENSG00000257758,processed_pseudogene,121054
ENSG00000188877,POTEA,ENSG00000188877,polymorphic_pseudogene,340441
ENSG00000218893,SUMO2P12,ENSG00000218893,processed_pseudogene,106480262
ENSG00000264216,,,,
ENSG00000266756,MIR5680,ENSG00000266756,miRNA,100847001
ENSG00000232444,AC010745.4,ENSG00000232444,lncRNA,
ENSG00000207077,RNU6-1119P,ENSG00000207077,snRNA,106481533
ENSG00000226530,AL158055.1,ENSG00000226530,lncRNA,
ENSG00000161813,LARP4,ENSG00000161813,protein_coding,113251
ENSG00000175319,NF1P5,ENSG00000175319,processed_pseudogene,4768
ENSG00000138639,ARHGAP24,ENSG00000138639,protein_coding,83478
ENSG00000249287,AC091874.2,ENSG00000249287,processed_pseudogene,
ENSG00000205356,TECPR1,ENSG00000205356,protein_coding,25851
ENSG00000269246,AC011445.1,ENSG00000269246,lncRNA,
ENSG00000268034,AC243960.2,ENSG00000268034,processed_pseudogene,
ENSG00000201023,RNY3P11,ENSG00000201023,misc_RNA,106481713
ENSG00000260159,AC091304.2,ENSG00000260159,unprocessed_pseudogene,
ENSG00000273125,LINC01990,ENSG00000273125,lncRNA,101929607
ENSG00000237841,KRTAP19-9P,ENSG00000237841,unprocessed_pseudogene,337982
ENSG00000264257,KIR3DP1,ENSG00000264257,transcribed_unprocessed_pseudogene,548594
ENSG00000276223,AL118522.1,ENSG00000276223,lncRNA,
ENSG00000196661,,,,
ENSG00000226366,CCDC12P1,ENSG00000226366,processed_pseudogene,
ENSG00000167792,NDUFV1,ENSG00000167792,protein_coding,4723
ENSG00000220581,VN1R12P,ENSG00000220581,unitary_pseudogene,387321
ENSG00000279724,AC005086.3,ENSG00000279724,pseudogene,
ENSG00000053900,ANAPC4,ENSG00000053900,protein_coding,29945
ENSG00000230801,AL160175.1,ENSG00000230801,processed_pseudogene,
ENSG00000278792,,,,
ENSG00000257997,AC010183.2,ENSG00000257997,lncRNA,
ENSG00000120256,LRP11,ENSG00000120256,protein_coding,84918
